,qn1d,qn1f,qn1c,qn1h,qn2b,qn4b,qn4c,qn4e,qn1jyear,ui_lpr,ui_work
4398,5.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4399,7.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4400,53.0,1,1.0,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4401,35.0,2,1.0,3,97.0,1.0,2.0,1.0,2016.0,1.0,3.0
4402,0.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4403,2.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4404,34.0,2,1.0,97,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
4405,15.0,1,7.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4406,40.0,1,1.0,97,1.0,4.0,1.0,1.0,2015.0,1.0,1.0
4407,23.0,2,4.0,26,5.0,1.0,1.0,2.0,2017.0,1.0,1.0
4408,9.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4409,16.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4410,43.0,2,4.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4411,25.0,1,4.0,18,2.0,1.0,2.0,6.0,2016.0,1.0,1.0
4412,45.0,1,1.0,18,2.0,3.0,1.0,2.0,2016.0,1.0,1.0
4413,32.0,2,1.0,18,5.0,3.0,1.0,1.0,2016.0,1.0,1.0
4414,27.0,1,4.0,18,5.0,1.0,1.0,1.0,2016.0,1.0,1.0
4415,67.0,1,1.0,22,4.0,3.0,1.0,2.0,2017.0,1.0,3.0
4416,35.0,1,1.0,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4417,34.0,2,1.0,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4418,53.0,2,1.0,22,4.0,3.0,1.0,2.0,2017.0,1.0,3.0
4419,64.0,1,4.0,97,5.0,2.0,1.0,2.0,2017.0,1.0,3.0
4420,63.0,2,4.0,97,5.0,2.0,1.0,2.0,2017.0,1.0,3.0
4421,20.0,2,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4422,75.0,2,5.0,97,4.0,4.0,1.0,2.0,2016.0,1.0,3.0
4423,60.0,2,2.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4424,75.0,2,5.0,22,5.0,4.0,1.0,1.0,2016.0,1.0,3.0
4425,35.0,1,1.0,24,1.0,2.0,2.0,2.0,2016.0,2.0,1.0
4426,22.0,1,4.0,26,5.0,3.0,1.0,2.0,2017.0,1.0,2.0
4427,29.0,2,4.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4428,27.0,1,4.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4429,52.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4430,50.0,2,1.0,24,5.0,4.0,1.0,2.0,2017.0,2.0,1.0
4431,19.0,1,4.0,1,1.0,2.0,1.0,2.0,2016.0,2.0,3.0
4432,34.0,2,2.0,1,1.0,3.0,1.0,2.0,2016.0,2.0,3.0
4433,12.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4434,12.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4435,5.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4436,31.0,1,1.0,6,6.0,2.0,2.0,2.0,2016.0,1.0,1.0
4437,7.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4438,7.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4439,998.0,2,1.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4440,62.0,2,1.0,10,5.0,3.0,1.0,1.0,2014.0,1.0,3.0
4441,66.0,1,1.0,10,97.0,3.0,1.0,1.0,2015.0,1.0,3.0
4442,30.0,2,4.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,1.0
4443,11.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4444,42.0,2,1.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4445,49.0,1,1.0,10,97.0,1.0,1.0,1.0,2016.0,1.0,1.0
4446,34.0,1,4.0,97,1.0,3.0,1.0,2.0,2016.0,1.0,1.0
4447,56.0,2,1.0,26,1.0,4.0,1.0,1.0,2017.0,1.0,2.0
4448,66.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4449,20.0,1,4.0,26,5.0,3.0,1.0,1.0,2017.0,2.0,1.0
4450,24.0,2,3.0,26,4.0,3.0,1.0,2.0,2017.0,1.0,1.0
4451,42.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4452,4.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4453,21.0,1,4.0,26,5.0,3.0,1.0,1.0,2017.0,1.0,1.0
4454,36.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4455,39.0,2,1.0,96,98.0,4.0,1.0,1.0,2016.0,1.0,1.0
4456,20.0,1,4.0,96,98.0,8.0,8.0,1.0,2016.0,1.0,1.0
4457,44.0,1,1.0,96,1.0,4.0,1.0,1.0,2016.0,1.0,2.0
4458,6.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4459,53.0,1,1.0,96,1.0,3.0,1.0,1.0,2014.0,1.0,2.0
4460,25.0,1,1.0,96,98.0,3.0,1.0,1.0,2014.0,1.0,1.0
4461,23.0,2,1.0,96,3.0,3.0,2.0,1.0,2016.0,1.0,2.0
4462,47.0,2,1.0,96,1.0,4.0,1.0,1.0,2014.0,1.0,2.0
4463,18.0,1,4.0,96,3.0,2.0,2.0,6.0,2014.0,1.0,3.0
4464,57.0,2,1.0,22,4.0,3.0,2.0,1.0,2015.0,1.0,1.0
4465,58.0,1,1.0,22,5.0,3.0,2.0,1.0,2015.0,1.0,1.0
4466,19.0,1,4.0,22,5.0,1.0,2.0,1.0,2015.0,1.0,2.0
4467,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4468,40.0,1,1.0,96,1.0,2.0,1.0,1.0,2014.0,1.0,1.0
4469,41.0,2,1.0,24,3.0,2.0,2.0,1.0,2014.0,1.0,3.0
4470,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4471,998.0,2,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4472,45.0,2,1.0,10,6.0,1.0,1.0,2.0,2014.0,1.0,3.0
4473,54.0,1,1.0,10,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
4474,13.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4475,75.0,1,1.0,96,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
4476,36.0,1,1.0,96,98.0,1.0,2.0,1.0,2015.0,1.0,1.0
4477,72.0,2,1.0,96,1.0,4.0,1.0,1.0,2015.0,1.0,3.0
4478,34.0,2,1.0,96,5.0,3.0,1.0,1.0,2015.0,1.0,1.0
4479,54.0,1,1.0,5,5.0,3.0,1.0,1.0,2015.0,1.0,1.0
4480,16.0,1,4.0,5,2.0,1.0,1.0,6.0,2015.0,1.0,3.0
4481,44.0,2,1.0,5,4.0,2.0,2.0,2.0,2015.0,1.0,1.0
4482,12.0,2,2.5008455467869224,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4483,29.0,1,1.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4484,0.0,2,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4485,24.0,2,1.0,98,5.0,2.0,2.0,1.0,2014.0,1.0,2.0
4486,54.0,2,3.0,10,5.0,2.0,1.0,1.0,2015.0,1.0,3.0
4487,26.0,2,4.0,10,97.0,1.0,1.0,1.0,2015.0,1.0,2.0
4488,31.0,1,4.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4489,64.0,1,1.0,24,5.0,2.0,1.0,2.0,2014.0,1.0,3.0
4490,64.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4491,25.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4492,18.0,2,7.0,97,1.0,3.0,1.0,1.0,2014.0,1.0,3.0
4493,53.0,1,1.0,97,1.0,4.0,1.0,1.0,2014.0,1.0,1.0
4494,49.0,2,1.0,97,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
4495,20.0,2,7.0,24,1.0,3.0,1.0,1.0,2014.0,1.0,1.0
4496,25.0,1,7.0,24,1.0,3.0,1.0,1.0,2014.0,1.0,1.0
4497,71.0,2,4.0,5,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
4498,21.0,1,4.0,24,5.0,3.0,1.0,1.0,2016.0,2.0,2.0
4499,8.0,1,2.5008455467869224,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4500,46.0,2,2.0,24,5.0,4.0,1.0,1.0,2016.0,2.0,1.0
4501,75.0,1,1.0,9,6.0,4.0,1.0,1.0,2014.0,1.0,3.0
4502,62.0,2,1.0,9,6.0,3.0,1.0,1.0,2014.0,1.0,3.0
4503,36.0,1,4.0,9,6.0,2.0,1.0,2.0,2014.0,2.0,1.0
4504,56.0,2,1.0,10,5.0,2.0,1.0,1.0,2014.0,1.0,1.0
4505,15.0,1,4.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4506,61.0,1,1.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,3.0
4507,51.0,2,5.0,3,1.0,4.0,1.0,1.0,2015.0,1.0,1.0
4508,24.0,1,1.0,3,5.0,3.0,1.0,1.0,2015.0,1.0,1.0
4509,0.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4510,27.0,2,1.0,3,97.0,2.0,1.0,1.0,2015.0,1.0,2.0
4511,63.0,2,2.0,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4512,43.0,1,2.0,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4513,998.0,1,2.5008455467869224,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4514,53.0,2,2.0,5,6.0,3.0,2.0,1.0,2014.0,999.0,1.0
4515,75.0,1,5.0,5,6.0,4.0,1.0,2.0,2015.0,3.0,3.0
4516,3.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4517,34.0,1,1.0,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4518,30.0,2,1.0,3,3.0,3.0,2.0,1.0,2015.0,1.0,1.0
4519,2.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4520,17.0,2,4.0,24,2.0,1.0,1.0,6.0,2014.0,1.0,3.0
4521,55.0,2,1.0,10,2.0,3.0,1.0,1.0,2014.0,1.0,3.0
4522,57.0,1,1.0,24,2.0,3.0,1.0,1.0,2014.0,1.0,3.0
4523,68.0,1,1.0,97,5.0,4.0,1.0,1.0,2014.0,1.0,3.0
4524,69.0,2,1.0,97,5.0,4.0,1.0,1.0,2014.0,1.0,3.0
4525,34.0,1,4.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4526,65.0,2,2.0,10,2.0,3.0,1.0,2.0,2014.0,1.0,3.0
4527,45.0,1,7.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4528,34.0,2,7.0,96,5.0,2.0,2.0,1.0,2015.0,1.0,1.0
4529,2.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4530,27.0,2,4.0,10,5.0,2.0,1.0,1.0,2014.0,1.0,1.0
4531,26.0,1,1.0,6,2.0,3.0,2.0,1.0,2015.0,1.0,2.0
4532,35.0,1,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4533,75.0,1,1.0,97,1.0,4.0,1.0,1.0,2014.0,3.0,3.0
4534,69.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4535,17.0,2,4.0,6,2.0,2.0,2.0,2.0,2017.0,1.0,3.0
4536,12.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4537,43.0,1,1.0,6,4.0,3.0,1.0,2.0,2017.0,1.0,2.0
4538,31.0,2,1.0,6,2.0,3.0,1.0,2.0,2017.0,1.0,3.0
4539,14.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4540,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4541,18.0,1,4.0,6,2.0,3.0,2.0,6.0,2015.0,1.0,2.0
4542,19.0,2,4.0,98,1.0,2.0,2.0,6.0,2016.0,1.0,3.0
4543,20.0,2,4.0,98,1.0,2.0,2.0,6.0,2016.0,1.0,3.0
4544,21.0,2,4.0,98,1.0,2.0,2.0,6.0,2016.0,1.0,1.0
4545,47.0,1,1.0,98,1.0,3.0,1.0,1.0,2016.0,1.0,1.0
4546,45.0,2,1.0,98,1.0,3.0,1.0,2.0,2016.0,1.0,3.0
4547,12.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4548,16.0,1,4.0,96,2.0,1.0,2.0,6.0,2016.0,1.0,1.0
4549,14.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4550,34.0,2,1.0,96,2.0,2.0,2.0,1.0,2016.0,1.0,1.0
4551,26.0,1,4.0,97,2.0,2.0,1.0,2.0,2016.0,1.0,1.0
4552,999.0,9,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4553,999.0,9,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4554,998.0,2,1.0,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4555,999.0,9,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4556,46.0,1,1.0,6,5.0,3.0,2.0,2.0,2014.0,1.0,1.0
4557,32.0,1,4.0,10,5.0,1.0,1.0,1.0,2014.0,1.0,2.0
4558,23.0,1,4.0,97,5.0,1.0,1.0,1.0,2014.0,1.0,2.0
4559,25.0,1,4.0,97,5.0,2.0,1.0,1.0,2014.0,1.0,1.0
4560,50.0,2,2.0,97,5.0,3.0,2.0,2.0,2014.0,1.0,2.0
4561,26.0,2,1.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4562,32.0,1,1.0,10,5.0,2.0,1.0,1.0,2014.0,1.0,2.0
4563,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4564,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4565,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4566,60.0,2,7.0,96,1.0,4.0,1.0,1.0,2017.0,1.0,3.0
4567,70.0,1,7.0,96,1.0,4.0,1.0,1.0,2017.0,1.0,3.0
4568,49.0,2,1.0,6,5.0,3.0,1.0,1.0,2015.0,2.0,2.0
4569,59.0,1,1.0,6,6.0,2.0,1.0,2.0,2015.0,1.0,1.0
4570,36.0,1,4.0,24,1.0,2.0,1.0,1.0,2014.0,1.0,3.0
4571,51.0,2,1.0,10,6.0,3.0,1.0,1.0,2014.0,1.0,3.0
4572,51.0,1,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,2.0
4573,998.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4574,12.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4575,21.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,2.0
4576,16.0,1,4.0,18,2.0,1.0,1.0,6.0,2015.0,1.0,3.0
4577,38.0,2,1.0,18,2.0,4.0,1.0,1.0,2015.0,1.0,3.0
4578,12.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4579,43.0,1,1.0,18,2.0,3.0,1.0,2.0,2015.0,1.0,1.0
4580,13.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4581,23.0,2,4.0,18,5.0,1.0,1.0,2.0,2017.0,1.0,1.0
4582,15.0,1,4.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4583,13.0,2,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4584,34.0,2,4.0,18,2.0,4.0,1.0,1.0,2017.0,1.0,2.0
4585,41.0,2,1.0,26,4.0,4.0,1.0,1.0,2018.0,1.0,2.0
4586,20.0,2,4.0,26,4.0,4.0,2.0,1.0,2016.0,1.0,2.0
4587,42.0,1,1.0,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4588,31.0,1,1.0,9,5.0,1.0,2.0,1.0,2015.0,2.0,1.0
4589,13.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4590,41.0,2,1.0,10,97.0,2.0,1.0,1.0,2014.0,1.0,3.0
4591,43.0,1,1.0,10,5.0,2.0,8.0,1.0,2014.0,1.0,2.0
4592,69.0,2,5.0,18,2.0,4.0,1.0,1.0,2015.0,1.0,3.0
4593,34.0,1,1.0,98,5.0,2.0,2.0,1.0,2015.0,1.0,2.0
4594,31.0,2,1.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4595,67.0,1,1.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,2.0
4596,64.0,2,1.0,10,6.0,1.0,1.0,1.0,2017.0,1.0,3.0
4597,3.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4598,25.0,2,1.0,6,2.0,3.0,2.0,1.0,2016.0,2.0,1.0
4599,56.0,2,1.0,6,1.0,3.0,1.0,2.0,2017.0,2.0,2.0
4600,58.0,1,1.0,6,1.0,3.0,1.0,2.0,2017.0,999.0,1.0
4601,20.0,2,4.0,6,1.0,2.0,1.0,1.0,2017.0,1.0,3.0
4602,17.0,2,4.0,6,1.0,2.0,1.0,2.0,2017.0,2.0,3.0
4603,14.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4604,24.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4605,49.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4606,43.0,1,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4607,20.0,2,4.0,26,5.0,2.0,2.0,1.0,2017.0,1.0,1.0
4608,21.0,1,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4609,36.0,1,1.0,1,97.0,2.0,1.0,1.0,2017.0,1.0,1.0
4610,34.0,2,2.0,96,2.0,3.0,2.0,1.0,2016.0,1.0,2.0
4611,8.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4612,13.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4613,16.0,2,4.0,96,2.0,1.0,2.0,6.0,2016.0,1.0,3.0
4614,6.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4615,32.0,1,1.0,96,98.0,2.0,2.0,1.0,2014.0,1.0,1.0
4616,24.0,2,1.0,96,5.0,2.0,2.0,1.0,2014.0,1.0,3.0
4617,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4618,75.0,1,1.0,5,4.0,4.0,1.0,1.0,2014.0,1.0,2.0
4619,73.0,2,1.0,5,6.0,4.0,2.0,1.0,2014.0,1.0,2.0
4620,35.0,1,4.0,96,5.0,2.0,2.0,2.0,2015.0,1.0,1.0
4621,998.0,2,1.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4622,48.0,1,1.0,96,2.0,3.0,2.0,1.0,2016.0,1.0,2.0
4623,75.0,2,5.0,5,2.0,4.0,1.0,1.0,2014.0,1.0,3.0
4624,32.0,1,1.0,24,97.0,2.0,2.0,2.0,2016.0,2.0,2.0
4625,29.0,2,4.0,26,4.0,4.0,1.0,1.0,2018.0,1.0,1.0
4626,10.0,2,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
4627,5.0,1,2.5008455467869224,26,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
4628,49.0,1,1.0,1,97.0,3.0,1.0,1.0,2016.0,2.0,2.0
4629,48.0,2,1.0,1,5.0,1.0,1.0,1.0,2016.0,2.0,3.0
4630,14.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4631,29.0,2,4.0,22,4.0,2.0,2.0,1.0,2015.0,1.0,1.0
4632,48.0,1,3.0,9,6.0,2.0,2.0,1.0,2014.0,1.0,2.0
4633,8.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4634,46.0,1,1.0,3,1.0,2.0,1.0,1.0,2016.0,1.0,1.0
4635,1.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4636,41.0,2,1.0,97,3.0,2.0,1.0,1.0,2016.0,1.0,3.0
4637,998.0,2,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4638,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4639,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
4640,44.0,1,1.0,6,5.0,3.0,1.0,1.0,2017.0,1.0,2.0
4641,58.0,2,3.0,98,4.0,4.0,1.0,1.0,2015.0,1.0,1.0
4642,48.0,1,3.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
4643,21.0,1,4.0,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
4644,20.0,1,4.0,6,2.0,3.0,2.0,6.0,2018.0,1.0,1.0
4645,13.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
4646,19.0,1,4.0,96,2.0,2.0,1.0,6.0,2017.0,1.0,3.0
4647,43.0,2,2.0,96,2.0,3.0,2.0,1.0,2017.0,1.0,1.0
